especialidade,acne,acumulação compulsiva,agitação,agressão,alteração da digestão,alteração de humor,alteração na percepção das cores,alterações no ciclo menstrual,alucinações,alucinações visuais,amnésia,anemia,anomalias na locomoção,anormalidade onde linhas retas parecem onduladas,ansiedade,"aparecimento de ""caroços"" ao apalpar a mama",apatia,aperto forte no coração (região levemente à esquerda da linha média),aperto no peito,apreensão,ardor na garganta,ardor no corpo,atraso na puberdade ou puberdade precoce,aumento de gorduras pelo corpo,"aumento de infecções, principalmenbte em crianças e bebês",aumento de peso,aumento de sensibilidade na pele,ausência de urina,auto-imagem distorcida,automutilação,aversão a alimentos,azia ou queimação no estômago,boca seca,cabelo ralo ou fino,calafrios,calor no ouvido,cegueira noturna,chiado no peito,choro,coceira na garganta,coceira na mama,coceira nazal insistente,coceira no céu da boca,coceira/irritação nos olhos,coloração acinzentado-azulado,comportamento desorganizado,comportamentos de risco,compulsão alimentar,confusão mental,constipação intestinal,convulsões,coportamento ritualísticos,"cor rosa, vermelha ou marrom de urina",coriza,costas encurvadas,crença de que um evento comum tem um significado especial e pessoal,crença que os pensamentos não são seus,crepitações das articulações,crescimento das mamas nos meninos,crescimento e desenvolvimento lento em crianças,culpa,declínio do sono,deformidade do local fraturado,deformidade nas articulações,delírio,delírio persecutório,delírio religioso,depressão,derpressão agitada,desânimo,descascamento das unhas,desconforto na mandíbula,desconforto na região das escápulas,desconforto na região do abdómen,desconforto no braço direito,desconforto no braço esquerdo,descontamento geral,desesperança,desmaios,desorientação,diarréia,diarreia persistente por mais de 3 semanas,diferença de gastos em sapatos de um pé para outro,dificuldade de adormecer,dificuldade de concentração,dificuldade de crescimento,dificuldade de fazer atividades diárias,dificuldade de respirar durante atividades físicas,dificuldade em engolir,dificuldade para evacuar,dificuldades de se adaptar à luz,diminuição da mobilidade nas articulações,diminuição de pelos,disfunção erétil,disfunção sexual,distúrbio do desequilibro,distúrbios do sono,dominuição da libido,dor à deglutição,dor abdominal,"dor ao longo de uma via nervosa (ciática ou herpes zóster, por exemplo)",dor ao urinar,dor de cabeça,dor de garganta,dor e cólica frequente abdominal,dor na mama,dor nas articulações,dor nas costas,dor nas costas/rins,dor nas pernas,dor nas unhas,dor no pescoço,dor nos olhos,dor nos ossos,dor nos pés,dor tardia nos músculos,dores ao defecar,dores durante o sexo,dores fortes nas articulações,dores na parte inferior das costas,dores na região sacral,dores na testa,dores na vagina,dores nas mãos,dores nas partes de trás dos olhos,dores nas pelvis,dores no ânus,dores no braço,dores no peito,dores no peito ao comer,dores no peito ao respirar fundo,dores no peito ao tossir,dores no quadril,dores no rosto,dores nos joelhos,dores nos músculos,dores nos ouvidos,dormência na pele,drenagem de fluídos nos ouvidos,enfraquecimento dos ossos,episódio maníaco,escurecimento da visão,espasmos músculares,espirros repetidos,esquecimento,estalos nas articulações,estresse,euforia,excesso de desejo sexual,excesso de pele,excesso de pele no rosto,excesso de pelos em mulheres,excesso de sede,excesso de sonolência,excitabilidade,fadiga,fala ininteligível,fala rápida e frenética,falsa superioridade,falta de ar,falta de concentração,falta de exercício físico,falta de moderação,febre,fechar os olhos para enxergar melhor,feridas com cicatrização lenta,fome frequente,formação de pequenas bolhas na pele,formação de tecido ósseo,formigamento nas mãos,formigamento nas pernas,formigamento no braço,formigamento no corpo,formigamentos ou picadas na pele,fraqueza dos músculos,fraqueza pelo corpo,fraturas dos ossos,frequência cardíaca lenta,ganho de peso,gases,grandiosidade,hiperatividade,hipertensão,hostilidade,impulsividade,incapacidade de esvaziar o intestino,incapacidade de se movimentar na região fraturada,inchaço das pernas,inchaço glânglios,inchaço na boca,inchaço na língua,inchaço na região do abdómen,inchaço na região sacral,inchaço nas articulações,inchaço no corpo,inchaço no rosto,inchaço nos dedos,inchaço nos olhos,inchaço nos pés,incomodo no coração (região levemente à esquerda da linha média),infecções frequentes dos rins,infecções frequentes na pele,infecções nas unhas,infertilidade,inflamação no ouvido,ingestão de laxantes,inquietação,insônia,invenção de coisas,irritabilidade,irritação na garganta,isolamento social,lentidão durante atividades,lentidão nos movimentos,má coordenação motora,mal estar,mal-estar geral,mancar ao andar,manchas avermelhadas ou que coçam,manchas avermelhadas que desaparecem e reaparecem em diversas partes do corpo,mau cheiro,medo,memória fraca,menstruação dolorosa,menstruação intensa,menstruação irregular,micção excessiva durante a noite,movimentos involuntários,movimentos repetitivos,mudança do aspecto da pele na mama,mudanças de humor,narcisimo,nariz entupido,nariz escorrendo,"nas mulheres, ausência de menstruação",náusea/enjôo,nervosismo,noites mal dormidas,obsessões sexuais,olhos lacrimejando,olhos marejados,olhos vermelhos,ouvir vozes,padrão de respiração anormal,palidez,palpitação do coração,paralisia,paranoia,parte branca dos olhos secas e expessas,pele amarelada,pele com coloração acinzentado-azulado,pele fria,pele oleosa,pele ressecada com vermelhidão nas dobras,pele seca,pele seca e escamosa,pele úmida,pensamento acelerado,pensamentos indesejados,pensamentos suicidas,perda de altura,perda de apetite,perda de audição,perda de equilíbrio,perda de flexibilidade nas articulações,perda de interesse,perda de massa muscular,perda de massa óssea,perda de memória,perda de olfato,perda de peso,perda de prazer nas atividades,perda de sensibilidade na pele,perda de visão parcial ou completa,perda do sentido de posição,perturbações do paladar,perturbações no olfato,pesadelos,pessimismo,pigarro na garganta,pintas que mudam de tamanho e cor,pneumonia,poluição ambiental e sonora,preocupação excessiva com o peso e dietas,pressão nos seios paranasais,prisão de ventre,privação do sono,psicose,pus na garganta,pus no ouvido,queda de cabelo,raiva,ranger os dentes,rangidos nas articulações,refluxo,repetição incessante de pensamentos,repetição persistente de palavras ou ações,repetição sem sentido das próprias palavras,respiração rápida,respiração sibilante,resposta emocional inadequada,rigidez muscular,rigidez nas articulações,rigidez nos pulsos,rítmo cardíaco acelerado,ronco,rupturas dos ossos,saliência óssea nos dedos das mãos,saliência óssea nos dedos dos pés,sangramento,sangramento anal,sangramento no nariz,sangramentos na gengiva,sangue na urina,secreção nos olhos,secreção pelo mamilo não estando grávida,secura nos olhos,sensação de desmaio,sensação de facada na parte inferior,sensação de frio nas mãos,sensação de peso nos olhos,sensação de queimação na garganta,sensação de queimação pelo corpo,sensibilidade a dor pelo corpo,sensibilidade à luz,sensibilidade ao frio pelo corpo,sensibilidade na cabeça,sensibilidade nas articulações,sensibilidade nos músculos,sensibilidade nos pulsos,sensibilidade pelo corpo,sinais com textura e bordas irregulares,sinais e sintomas de andropausa e menopausa,sudorese noturna,suor,suor excessivo,surdez,surgimento de estrias,tabagismo,tecidos inchados,temperatura baixa,temperatura elevada no local da fratura,tonturas,tosse,tosse com catarro,tosse com sangue,tosse crônica,transtorno dissociativo,tremor dos músculos,tremor nos olhos,trincos dos ossos,tristeza,unhas amarelas,unhas enfraquecidas,urina escura,urina espumosa,uso excessivo de álcool,vasos sanguíneos novos e anormais,vermelhidão intensa após picada de insetos,vermelhidão na pele,vermelhidão nos olhos,vermilhidão no ouvido,vertigem,vício comportamental,visão com brilho,visão distorcida,visão dupla,visão embaçada,visualização de pontos,vômito,vômito induzido,vontade de urinar várias vezes ao dia,vontade frequente de urinar,zumbido nos ouvidos
neurologia,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,x,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,x
nutrologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,x,0,0,x,0,0,0,x,0,0,0,0,0,x,x,0,0,0,x,x,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,x,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,x,x,0,0
oftalmologia,0,0,0,0,0,0,x,0,0,0,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,x,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,x,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,x,x,x,x,0,0,0,0
ortopedia e traumotologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,x,0,x,0,x,0,x,x,0,0,0,0,0,x,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,x,x,0,x,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,x,x,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otorrinolaringologia,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,x,0,x,x,x,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,x,x,0,0,x,0,0,0,x,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,x,0,0,x,0,x,0,0,0,0,x,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,0,x,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,0,x,0,0,0,0,x,0,x,0,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,x,0,0,0,x
pneumologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,x,x,0,0,0,0,x,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0
psiquiatria,0,x,x,x,0,0,0,0,x,0,x,0,0,0,0,0,x,0,0,x,0,0,0,0,0,x,0,0,x,x,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,0,0,0,0,x,0,0,0,x,x,0,0,0,x,0,0,0,x,x,x,x,x,0,0,0,0,0,0,0,x,x,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,0,0,0,0,x,x,x,0,x,x,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,2,0,x,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,2,0,x,x,0,x,0,0,0,0,0,0,x,0,0,0,0,0,0,x,0,x,x,0,0,0,0,0,0,x,0,0,0,x,0,0,x,0,x,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,x,0,0,x,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,x,x,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0
reumatologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,0,x,0,0,0,0,0,x,0,0,0,x,0,0,x,0,x,0,0,x,x,0,0,x,x,0,0,0,x,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,x,0,x,x,0,0,0,0,0,0,0,x,0,x,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,0,0,0,0,0,x,0,0,0,0,0,0,x,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
urologia,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,x,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,x,x,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,x,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,x,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0
alergia e imunologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,x,0,x,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,x,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,x,0,0,0,0
cardiologia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,x,x,x,x,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,x,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,x,0,x,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,x,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coloproctologia,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dermatologia,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,0,0,0,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,x,x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
